index	bin	contig
3107	bin.9.fa	>NODE_12756_length_1809_cov_3.503991
3108	bin.9.fa	>NODE_12899_length_1798_cov_5.354561
3109	bin.9.fa	>NODE_12897_length_1798_cov_6.777969
3110	bin.9.fa	>NODE_13043_length_1787_cov_5.897806
3111	bin.9.fa	>NODE_13048_length_1787_cov_4.933025
3112	bin.9.fa	>NODE_13066_length_1786_cov_4.969382
3113	bin.9.fa	>NODE_13129_length_1781_cov_5.774623
3114	bin.9.fa	>NODE_13144_length_1780_cov_6.055652
3115	bin.9.fa	>NODE_13146_length_1780_cov_5.129855
3116	bin.9.fa	>k141_26595_length_1778_cov_9.0495
3117	bin.9.fa	>NODE_13198_length_1777_cov_5.152729
3118	bin.9.fa	>NODE_13215_length_1776_cov_6.331784
3119	bin.9.fa	>NODE_13324_length_1768_cov_4.861062
3120	bin.9.fa	>NODE_13414_length_1761_cov_5.587339
3121	bin.9.fa	>NODE_13501_length_1755_cov_4.752941
3122	bin.9.fa	>NODE_13665_length_1745_cov_4.531953
3123	bin.9.fa	>NODE_13796_length_1735_cov_5.025595
3124	bin.9.fa	>NODE_13865_length_1730_cov_5.609552
3125	bin.9.fa	>NODE_13866_length_1730_cov_5.388060
3126	bin.9.fa	>NODE_13933_length_1726_cov_6.082585
3127	bin.9.fa	>k141_167492_length_1723_cov_7.0000
3128	bin.9.fa	>NODE_14142_length_1714_cov_2.747438
3129	bin.9.fa	>NODE_14146_length_1713_cov_6.450543
3130	bin.9.fa	>NODE_14192_length_1711_cov_3.423913
3131	bin.9.fa	>NODE_14182_length_1711_cov_5.959541
3132	bin.9.fa	>NODE_14313_length_1703_cov_6.541869
3133	bin.9.fa	>NODE_14335_length_1702_cov_5.213115
3134	bin.9.fa	>k141_10312_length_1702_cov_8.0000
3135	bin.9.fa	>NODE_14534_length_1689_cov_6.739290
3136	bin.9.fa	>NODE_14536_length_1689_cov_5.274786
3137	bin.9.fa	>NODE_14548_length_1688_cov_5.586650
3138	bin.9.fa	>NODE_14710_length_1678_cov_7.869378
3139	bin.9.fa	>NODE_14738_length_1677_cov_4.095561
3140	bin.9.fa	>NODE_14835_length_1671_cov_5.420792
3141	bin.9.fa	>NODE_14875_length_1669_cov_5.415118
3142	bin.9.fa	>k141_555219_length_1668_cov_6.4538
3143	bin.9.fa	>NODE_14956_length_1664_cov_3.938471
3144	bin.9.fa	>NODE_15068_length_1658_cov_4.051154
3145	bin.9.fa	>NODE_15118_length_1655_cov_3.800000
3146	bin.9.fa	>NODE_15165_length_1652_cov_6.350657
3147	bin.9.fa	>NODE_15277_length_1647_cov_3.341709
3148	bin.9.fa	>NODE_15283_length_1646_cov_5.876807
3149	bin.9.fa	>NODE_15299_length_1645_cov_5.396855
3150	bin.9.fa	>NODE_15718_length_1622_cov_7.686662
3151	bin.9.fa	>NODE_15804_length_1618_cov_4.255918
3152	bin.9.fa	>NODE_15898_length_1614_cov_3.459910
3153	bin.9.fa	>NODE_16003_length_1608_cov_5.483580
3154	bin.9.fa	>NODE_16130_length_1601_cov_7.639069
3155	bin.9.fa	>NODE_16251_length_1596_cov_6.262167
3156	bin.9.fa	>NODE_16317_length_1593_cov_4.745774
3157	bin.9.fa	>NODE_16336_length_1592_cov_5.720234
3158	bin.9.fa	>NODE_16362_length_1591_cov_4.805339
3159	bin.9.fa	>NODE_16385_length_1590_cov_5.173290
3160	bin.9.fa	>NODE_16393_length_1590_cov_4.211075
3161	bin.9.fa	>NODE_16455_length_1587_cov_4.597258
3162	bin.9.fa	>NODE_16471_length_1586_cov_6.651862
3163	bin.9.fa	>NODE_16601_length_1580_cov_3.973115
3164	bin.9.fa	>NODE_16599_length_1580_cov_5.198689
3165	bin.9.fa	>NODE_16610_length_1579_cov_7.665354
3166	bin.9.fa	>NODE_16739_length_1572_cov_4.777192
3167	bin.9.fa	>NODE_16763_length_1571_cov_5.349604
3168	bin.9.fa	>NODE_17049_length_1557_cov_6.995340
3169	bin.9.fa	>NODE_17156_length_1552_cov_6.006012
3170	bin.9.fa	>NODE_17154_length_1552_cov_6.480962
3171	bin.9.fa	>NODE_17190_length_1550_cov_6.077592
3172	bin.9.fa	>NODE_17373_length_1542_cov_4.451917
3173	bin.9.fa	>NODE_17506_length_1536_cov_8.826469
3174	bin.9.fa	>NODE_17657_length_1530_cov_5.136271
3175	bin.9.fa	>NODE_18029_length_1514_cov_5.747772
3176	bin.9.fa	>NODE_18129_length_1510_cov_6.830928
